model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
qwen/qwq-32b,baseline,,en,A165,Traditional vs. Secular-Rational,1,4,1.0
qwen/qwq-32b,baseline,,en,E018,Traditional vs. Secular-Rational,2,4,1.0
qwen/qwq-32b,baseline,,en,E025,Traditional vs. Secular-Rational,3,4,1.0
qwen/qwq-32b,baseline,,en,F063,Survival vs. Self-Expression,1,3,0.75
qwen/qwq-32b,baseline,,en,F118,Survival vs. Self-Expression,10,2,1.0
qwen/qwq-32b,baseline,,en,F120,Survival vs. Self-Expression,5,4,1.0
qwen/qwq-32b,baseline,,en,G006,Survival vs. Self-Expression,3,3,0.75
qwen/qwq-32b,baseline,,en,Y002,Traditional vs. Secular-Rational,1 4,1,0.5
qwen/qwq-32b,baseline,,en,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,1,0.25
qwen/qwq-32b,baseline,,es,A008,Traditional vs. Secular-Rational,1,3,0.6
qwen/qwq-32b,baseline,,es,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwq-32b,baseline,,es,E018,Traditional vs. Secular-Rational,2,4,0.8
qwen/qwq-32b,baseline,,es,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen/qwq-32b,baseline,,es,F063,Survival vs. Self-Expression,1,5,1.0
qwen/qwq-32b,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
qwen/qwq-32b,baseline,,es,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwq-32b,baseline,,es,G006,Survival vs. Self-Expression,3,4,0.8
qwen/qwq-32b,baseline,,es,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
qwen/qwq-32b,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,1,0.2
qwen/qwq-32b,baseline,,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwq-32b,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwq-32b,baseline,,fr,E018,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwq-32b,baseline,,fr,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen/qwq-32b,baseline,,fr,F063,Survival vs. Self-Expression,1,5,1.0
qwen/qwq-32b,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
qwen/qwq-32b,baseline,,fr,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwq-32b,baseline,,fr,G006,Survival vs. Self-Expression,3,4,0.8
qwen/qwq-32b,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 3,3,0.6
qwen/qwq-32b,baseline,,fr,Y003,Traditional vs. Secular-Rational,6 4 3 8 10,2,0.4
qwen/qwq-32b,baseline,,ru,A008,Traditional vs. Secular-Rational,3,3,0.6
qwen/qwq-32b,baseline,,ru,A165,Traditional vs. Secular-Rational,1,4,0.8
qwen/qwq-32b,baseline,,ru,E018,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwq-32b,baseline,,ru,E025,Traditional vs. Secular-Rational,3,3,0.6
qwen/qwq-32b,baseline,,ru,F063,Survival vs. Self-Expression,1,5,1.0
qwen/qwq-32b,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
qwen/qwq-32b,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwq-32b,baseline,,ru,G006,Survival vs. Self-Expression,3,4,0.8
qwen/qwq-32b,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
qwen/qwq-32b,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,3,0.6
qwen/qwq-32b,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,2,1.0
qwen/qwq-32b,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwq-32b,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwq-32b,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen/qwq-32b,baseline,,zh-cn,F063,Survival vs. Self-Expression,1,5,1.0
qwen/qwq-32b,baseline,,zh-cn,F118,Survival vs. Self-Expression,7,4,0.8
qwen/qwq-32b,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwq-32b,baseline,,zh-cn,G006,Survival vs. Self-Expression,3,3,0.6
qwen/qwq-32b,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
qwen/qwq-32b,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 5 8,3,0.6
qwen3-1.7b,baseline,,ar,A008,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,ar,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,ar,F063,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,ar,F118,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,ar,F120,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,ar,G006,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
qwen3-1.7b,baseline,,ar,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
qwen3-1.7b,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
qwen3-1.7b,baseline,,en,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,en,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,en,E025,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,en,F118,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,en,F120,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,en,G006,Survival vs. Self-Expression,1,5,1.0
qwen3-1.7b,baseline,,en,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
qwen3-1.7b,baseline,,en,Y003,Traditional vs. Secular-Rational,1 2 3 4 8,5,1.0
qwen3-1.7b,baseline,,es,A008,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,es,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,es,E018,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,es,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,es,F063,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,es,F118,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,es,F120,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,es,G006,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,es,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
qwen3-1.7b,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
qwen3-1.7b,baseline,,fr,A008,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,fr,E018,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,fr,F063,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,fr,F118,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,fr,F120,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,fr,G006,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
qwen3-1.7b,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
qwen3-1.7b,baseline,,ru,A008,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,ru,E018,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,ru,F063,Survival vs. Self-Expression,1,5,1.0
qwen3-1.7b,baseline,,ru,F118,Survival vs. Self-Expression,1,5,1.0
qwen3-1.7b,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
qwen3-1.7b,baseline,,ru,G006,Survival vs. Self-Expression,1,5,1.0
qwen3-1.7b,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
qwen3-1.7b,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 4 6 7 8,5,1.0
qwen3-1.7b,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen3-1.7b,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,F063,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,F118,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,F120,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,G006,Survival vs. Self-Expression,3,5,1.0
qwen3-1.7b,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
qwen3-1.7b,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,NA,0,0.0
x-ai/grok-4.1-fast,baseline,,ar,A008,Traditional vs. Secular-Rational,1,4,0.8
x-ai/grok-4.1-fast,baseline,,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
x-ai/grok-4.1-fast,baseline,,ar,E018,Traditional vs. Secular-Rational,3,4,0.8
x-ai/grok-4.1-fast,baseline,,ar,E025,Traditional vs. Secular-Rational,3,5,1.0
x-ai/grok-4.1-fast,baseline,,ar,F063,Survival vs. Self-Expression,1,3,0.6
x-ai/grok-4.1-fast,baseline,,ar,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,ar,F120,Survival vs. Self-Expression,5,4,0.8
x-ai/grok-4.1-fast,baseline,,ar,G006,Survival vs. Self-Expression,4,3,0.6
x-ai/grok-4.1-fast,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 3,3,0.6
x-ai/grok-4.1-fast,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,5,1.0
x-ai/grok-4.1-fast,baseline,,en,A008,Traditional vs. Secular-Rational,1,5,1.0
x-ai/grok-4.1-fast,baseline,,en,A165,Traditional vs. Secular-Rational,1,4,0.8
x-ai/grok-4.1-fast,baseline,,en,E018,Traditional vs. Secular-Rational,3,3,0.6
x-ai/grok-4.1-fast,baseline,,en,E025,Traditional vs. Secular-Rational,2,4,0.8
x-ai/grok-4.1-fast,baseline,,en,F063,Survival vs. Self-Expression,1,5,1.0
x-ai/grok-4.1-fast,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,en,F120,Survival vs. Self-Expression,5,4,0.8
x-ai/grok-4.1-fast,baseline,,en,G006,Survival vs. Self-Expression,2,4,0.8
x-ai/grok-4.1-fast,baseline,,en,Y002,Traditional vs. Secular-Rational,4 1,3,0.6
x-ai/grok-4.1-fast,baseline,,en,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,3,0.6
x-ai/grok-4.1-fast,baseline,,es,A008,Traditional vs. Secular-Rational,1,3,0.6
x-ai/grok-4.1-fast,baseline,,es,A165,Traditional vs. Secular-Rational,2,4,0.8
x-ai/grok-4.1-fast,baseline,,es,E018,Traditional vs. Secular-Rational,3,3,0.6
x-ai/grok-4.1-fast,baseline,,es,E025,Traditional vs. Secular-Rational,3,5,1.0
x-ai/grok-4.1-fast,baseline,,es,F063,Survival vs. Self-Expression,1,3,0.6
x-ai/grok-4.1-fast,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,es,F120,Survival vs. Self-Expression,5,3,0.6
x-ai/grok-4.1-fast,baseline,,es,G006,Survival vs. Self-Expression,3,4,0.8
x-ai/grok-4.1-fast,baseline,,es,Y002,Traditional vs. Secular-Rational,1 3,3,0.6
x-ai/grok-4.1-fast,baseline,,es,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
x-ai/grok-4.1-fast,baseline,,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
x-ai/grok-4.1-fast,baseline,,fr,A165,Traditional vs. Secular-Rational,1,4,0.8
x-ai/grok-4.1-fast,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
x-ai/grok-4.1-fast,baseline,,fr,E025,Traditional vs. Secular-Rational,2,3,0.6
x-ai/grok-4.1-fast,baseline,,fr,F063,Survival vs. Self-Expression,1,5,1.0
x-ai/grok-4.1-fast,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,fr,F120,Survival vs. Self-Expression,7,3,0.6
x-ai/grok-4.1-fast,baseline,,fr,G006,Survival vs. Self-Expression,2,4,0.8
x-ai/grok-4.1-fast,baseline,,fr,Y002,Traditional vs. Secular-Rational,4 3,2,0.4
x-ai/grok-4.1-fast,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,4,0.8
x-ai/grok-4.1-fast,baseline,,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
x-ai/grok-4.1-fast,baseline,,ru,A165,Traditional vs. Secular-Rational,1,3,0.6
x-ai/grok-4.1-fast,baseline,,ru,E018,Traditional vs. Secular-Rational,3,5,1.0
x-ai/grok-4.1-fast,baseline,,ru,E025,Traditional vs. Secular-Rational,3,5,1.0
x-ai/grok-4.1-fast,baseline,,ru,F063,Survival vs. Self-Expression,1,5,1.0
x-ai/grok-4.1-fast,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,ru,F120,Survival vs. Self-Expression,5,2,0.4
x-ai/grok-4.1-fast,baseline,,ru,G006,Survival vs. Self-Expression,3,4,0.8
x-ai/grok-4.1-fast,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 3,2,0.4
x-ai/grok-4.1-fast,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,4,0.8
x-ai/grok-4.1-fast,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,3,4,0.8
x-ai/grok-4.1-fast,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,3,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,F063,Survival vs. Self-Expression,5,3,0.6
x-ai/grok-4.1-fast,baseline,,zh-cn,F118,Survival vs. Self-Expression,10,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,F120,Survival vs. Self-Expression,7,4,0.8
x-ai/grok-4.1-fast,baseline,,zh-cn,G006,Survival vs. Self-Expression,3,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
x-ai/grok-4.1-fast,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 10,5,1.0
z-ai/glm-4.6,baseline,,ar,A008,Traditional vs. Secular-Rational,1,3,0.6
z-ai/glm-4.6,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,ar,E018,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,ar,E025,Traditional vs. Secular-Rational,2,2,0.4
z-ai/glm-4.6,baseline,,ar,F063,Survival vs. Self-Expression,10,4,0.8
z-ai/glm-4.6,baseline,,ar,F118,Survival vs. Self-Expression,10,5,1.0
z-ai/glm-4.6,baseline,,ar,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,ar,G006,Survival vs. Self-Expression,2,5,1.0
z-ai/glm-4.6,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
z-ai/glm-4.6,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 9,2,0.4
z-ai/glm-4.6,baseline,,en,A008,Traditional vs. Secular-Rational,1,5,1.0
z-ai/glm-4.6,baseline,,en,A165,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,en,E018,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,en,E025,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
z-ai/glm-4.6,baseline,,en,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,en,G006,Survival vs. Self-Expression,1,3,0.6
z-ai/glm-4.6,baseline,,en,Y002,Traditional vs. Secular-Rational,3 1,3,0.6
z-ai/glm-4.6,baseline,,en,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,4,0.8
z-ai/glm-4.6,baseline,,es,A008,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,es,E018,Traditional vs. Secular-Rational,1,3,0.6
z-ai/glm-4.6,baseline,,es,E025,Traditional vs. Secular-Rational,2,3,0.6
z-ai/glm-4.6,baseline,,es,F063,Survival vs. Self-Expression,5,3,0.6
z-ai/glm-4.6,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
z-ai/glm-4.6,baseline,,es,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
z-ai/glm-4.6,baseline,,es,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
z-ai/glm-4.6,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
z-ai/glm-4.6,baseline,,fr,A008,Traditional vs. Secular-Rational,2,4,0.8
z-ai/glm-4.6,baseline,,fr,A165,Traditional vs. Secular-Rational,2,3,0.6
z-ai/glm-4.6,baseline,,fr,E018,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,fr,E025,Traditional vs. Secular-Rational,3,4,0.8
z-ai/glm-4.6,baseline,,fr,F063,Survival vs. Self-Expression,1,3,0.6
z-ai/glm-4.6,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
z-ai/glm-4.6,baseline,,fr,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,fr,G006,Survival vs. Self-Expression,2,3,0.6
z-ai/glm-4.6,baseline,,fr,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
z-ai/glm-4.6,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,3,0.6
z-ai/glm-4.6,baseline,,ru,A008,Traditional vs. Secular-Rational,2,3,0.6
z-ai/glm-4.6,baseline,,ru,A165,Traditional vs. Secular-Rational,2,4,0.8
z-ai/glm-4.6,baseline,,ru,E018,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,ru,E025,Traditional vs. Secular-Rational,3,3,0.6
z-ai/glm-4.6,baseline,,ru,F063,Survival vs. Self-Expression,1,3,0.6
z-ai/glm-4.6,baseline,,ru,F118,Survival vs. Self-Expression,10,4,0.8
z-ai/glm-4.6,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,ru,G006,Survival vs. Self-Expression,2,4,0.8
z-ai/glm-4.6,baseline,,ru,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
z-ai/glm-4.6,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,3,0.6
z-ai/glm-4.6,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,3,0.6
z-ai/glm-4.6,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,4,0.8
z-ai/glm-4.6,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,2,5,1.0
z-ai/glm-4.6,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,4,0.8
z-ai/glm-4.6,baseline,,zh-cn,F063,Survival vs. Self-Expression,5,4,0.8
z-ai/glm-4.6,baseline,,zh-cn,F118,Survival vs. Self-Expression,10,5,1.0
z-ai/glm-4.6,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
z-ai/glm-4.6,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,3,0.6
z-ai/glm-4.6,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,3 1,2,0.4
z-ai/glm-4.6,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 10,5,1.0
