model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
anthropic/claude-sonnet-4.5,imitation,Colombia,es,F063,Survival vs. Self-Expression,9,5,1.0
anthropic/claude-sonnet-4.5,imitation,Colombia,es,F118,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Colombia,es,F120,Survival vs. Self-Expression,4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Colombia,es,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Colombia,es,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Colombia,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,F063,Survival vs. Self-Expression,9,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,F118,Survival vs. Self-Expression,5,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,F120,Survival vs. Self-Expression,4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,0.8
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,F063,Survival vs. Self-Expression,9,5,0.8
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,F118,Survival vs. Self-Expression,5,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,F120,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ecuador,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,F118,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,F120,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,G006,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,F118,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,F120,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,G006,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Egypt,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,E025,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,F063,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,F118,Survival vs. Self-Expression,8,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,Y002,Traditional vs. Secular-Rational,4 2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,en,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,F063,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,F118,Survival vs. Self-Expression,9,5,0.8
anthropic/claude-sonnet-4.5,imitation,France,fr,F120,Survival vs. Self-Expression,8,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,France,fr,Y002,Traditional vs. Secular-Rational,2 4,5,0.6
anthropic/claude-sonnet-4.5,imitation,France,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,A165,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,F063,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,F118,Survival vs. Self-Expression,9,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,de,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,A165,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,E025,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,F063,Survival vs. Self-Expression,4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,F118,Survival vs. Self-Expression,8,5,0.8
anthropic/claude-sonnet-4.5,imitation,Germany,en,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Germany,en,Y002,Traditional vs. Secular-Rational,2 4,5,0.8
anthropic/claude-sonnet-4.5,imitation,Germany,en,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,F118,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,F120,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,G006,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ghana,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,F063,Survival vs. Self-Expression,9,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,F118,Survival vs. Self-Expression,4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,F120,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,F063,Survival vs. Self-Expression,9,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,F118,Survival vs. Self-Expression,5,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,F120,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Guatemala,es,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,F118,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,F120,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,A008,Traditional vs. Secular-Rational,NA,5,0.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,F118,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,F120,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Haiti,fr,Y003,Traditional vs. Secular-Rational,1 3 4 9 11,5,0.8
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,F063,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,F118,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,F120,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,Y002,Traditional vs. Secular-Rational,3 1,5,0.8
anthropic/claude-sonnet-4.5,imitation,Hong Kong,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 6 8,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,F063,Survival vs. Self-Expression,4,5,0.8
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,F118,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,Y002,Traditional vs. Secular-Rational,4 2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-cn,Y003,Traditional vs. Secular-Rational,1 3 4 6 8,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,F063,Survival vs. Self-Expression,3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,F118,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Hong Kong,zh-hk,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,F118,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,F120,Survival vs. Self-Expression,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,E018,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,F063,Survival vs. Self-Expression,10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,F118,Survival vs. Self-Expression,2,5,0.8
anthropic/claude-sonnet-4.5,imitation,Iraq,en,F120,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
anthropic/claude-sonnet-4.5,imitation,Iraq,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,F063,Survival vs. Self-Expression,5,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,F118,Survival vs. Self-Expression,8,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,F120,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Ireland,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,E025,Traditional vs. Secular-Rational,1,5,0.8
anthropic/claude-sonnet-4.5,imitation,Italy,en,F063,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,F118,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,F120,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,en,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,A008,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,A165,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,E018,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,E025,Traditional vs. Secular-Rational,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,F063,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,F118,Survival vs. Self-Expression,7,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,F120,Survival vs. Self-Expression,6,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,G006,Survival vs. Self-Expression,2,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
anthropic/claude-sonnet-4.5,imitation,Italy,it,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,0.8
anthropic/claude-sonnet-4.5,imitation,Japan,en,A008,Traditional vs. Secular-Rational,2,5,1.0
