model,condition,country,language,total_questions,valid_responses,invalid_responses,success_rate,mean_consistency_rate
kimi-k2,imitation,Philippines,en-native,10,10,0,1.0,0.82
kimi-k2,imitation,Portugal,en,10,10,0,1.0,0.9
kimi-k2,imitation,Portugal,pt,10,10,0,1.0,0.86
kimi-k2,imitation,Puerto Rico,en-native,10,10,0,1.0,0.9
kimi-k2,imitation,Puerto Rico,es,10,10,0,1.0,0.84
kimi-k2,imitation,Qatar,ar,10,10,0,1.0,0.9
kimi-k2,imitation,Qatar,en,10,10,0,1.0,0.94
kimi-k2,imitation,Russia,en,10,10,0,1.0,0.86
kimi-k2,imitation,Russia,ru,10,10,0,1.0,0.92
kimi-k2,imitation,Rwanda,en-native,10,10,0,1.0,0.96
kimi-k2,imitation,Rwanda,fr,10,10,0,1.0,0.96
kimi-k2,imitation,Singapore,en-native,10,10,0,1.0,0.84
kimi-k2,imitation,Singapore,zh-cn,10,10,0,1.0,0.92
kimi-k2,imitation,South Africa,en-native,10,10,0,1.0,0.86
kimi-k2,imitation,Spain,en,10,10,0,1.0,0.94
kimi-k2,imitation,Spain,es,10,10,0,1.0,0.76
kimi-k2,imitation,Switzerland,de,10,10,0,1.0,0.88
kimi-k2,imitation,Switzerland,en,10,10,0,1.0,0.88
kimi-k2,imitation,Switzerland,fr,10,10,0,1.0,0.96
kimi-k2,imitation,Switzerland,it,10,10,0,1.0,0.86
kimi-k2,imitation,Taiwan,en,10,10,0,1.0,0.88
kimi-k2,imitation,Taiwan,zh-tw,10,10,0,1.0,0.86
kimi-k2,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.88
kimi-k2,imitation,Tunisia,ar,10,10,0,1.0,0.86
kimi-k2,imitation,Tunisia,en,10,10,0,1.0,0.88
kimi-k2,imitation,United Kingdom,en-native,10,10,0,1.0,0.92
kimi-k2,imitation,United States,en-native,10,10,0,1.0,0.94
kimi-k2,imitation,Uruguay,en,10,10,0,1.0,0.88
kimi-k2,imitation,Uruguay,es,10,10,0,1.0,0.94
kimi-k2,imitation,Venezuela,en,10,10,0,1.0,0.94
kimi-k2,imitation,Venezuela,es,10,10,0,1.0,0.76
kimi-k2,imitation,Yemen,ar,10,10,0,1.0,0.96
kimi-k2,imitation,Yemen,en,10,10,0,1.0,0.94
kimi-k2,imitation,Zambia,en-native,10,10,0,1.0,0.89
kimi-k2,imitation,Zimbabwe,en-native,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Algeria,ar,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Algeria,en,10,10,0,1.0,0.85
meta-llama/llama-3.2-3b-instruct,imitation,Argentina,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Argentina,es,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Australia,en-native,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Austria,de,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Austria,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Belarus,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Belarus,ru,10,10,0,1.0,0.74
meta-llama/llama-3.2-3b-instruct,imitation,Belgium,de,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Belgium,en,10,9,1,0.9,0.77
meta-llama/llama-3.2-3b-instruct,imitation,Belgium,fr,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Bolivia,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Bolivia,es,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Brazil,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Brazil,pt,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Burkina Faso,en,10,10,0,1.0,0.85
meta-llama/llama-3.2-3b-instruct,imitation,Burkina Faso,fr,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Canada,en-native,10,9,1,0.9,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Canada,fr,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Chile,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Chile,es,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,China,en,10,10,0,1.0,0.89
meta-llama/llama-3.2-3b-instruct,imitation,China,zh-cn,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Colombia,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Colombia,es,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Ecuador,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Ecuador,es,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Egypt,ar,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Egypt,en,10,10,0,1.0,0.83
meta-llama/llama-3.2-3b-instruct,imitation,France,en,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,France,fr,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Germany,de,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Germany,en,10,10,0,1.0,0.77
meta-llama/llama-3.2-3b-instruct,imitation,Ghana,en-native,10,10,0,1.0,0.89
meta-llama/llama-3.2-3b-instruct,imitation,Guatemala,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Guatemala,es,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Haiti,en,10,10,0,1.0,0.93
meta-llama/llama-3.2-3b-instruct,imitation,Haiti,fr,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Hong Kong,en-native,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Iraq,ar,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Iraq,en,10,9,1,0.9,0.76
meta-llama/llama-3.2-3b-instruct,imitation,Ireland,en-native,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Italy,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Italy,it,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Japan,en,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Japan,ja,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Jordan,ar,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Jordan,en,10,10,0,1.0,0.83
meta-llama/llama-3.2-3b-instruct,imitation,Kazakhstan,en,10,9,1,0.9,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Kazakhstan,ru,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Kenya,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Korea,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Korea,ko,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Kuwait,ar,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Kuwait,en,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Kyrgyzstan,en,10,10,0,1.0,0.83
meta-llama/llama-3.2-3b-instruct,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.78
meta-llama/llama-3.2-3b-instruct,imitation,Lebanon,ar,10,10,0,1.0,0.78
meta-llama/llama-3.2-3b-instruct,imitation,Lebanon,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Libya,ar,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Libya,en,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Luxembourg,de,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Luxembourg,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Luxembourg,fr,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Macao,en,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Macao,pt,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Macao,zh-cn,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Malaysia,en-native,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Mali,en,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Mali,fr,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Malta,en-native,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Mexico,en,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Mexico,es,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Morocco,ar,10,10,0,1.0,0.78
meta-llama/llama-3.2-3b-instruct,imitation,Morocco,en,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,New Zealand,en-native,10,9,1,0.9,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Nicaragua,en,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Nicaragua,es,10,9,1,0.9,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Nigeria,en-native,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Pakistan,en-native,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Palestine,ar,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Palestine,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Peru,en,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Peru,es,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Philippines,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Portugal,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Portugal,pt,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Puerto Rico,en-native,10,10,0,1.0,0.89
meta-llama/llama-3.2-3b-instruct,imitation,Puerto Rico,es,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Qatar,ar,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Qatar,en,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Russia,en,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Russia,ru,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Rwanda,en-native,10,10,0,1.0,0.81
meta-llama/llama-3.2-3b-instruct,imitation,Rwanda,fr,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Singapore,en-native,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Singapore,zh-cn,10,10,0,1.0,0.88
meta-llama/llama-3.2-3b-instruct,imitation,South Africa,en-native,10,10,0,1.0,0.91
meta-llama/llama-3.2-3b-instruct,imitation,Spain,en,10,10,0,1.0,0.87
meta-llama/llama-3.2-3b-instruct,imitation,Spain,es,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Switzerland,de,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Switzerland,en,10,10,0,1.0,0.85
meta-llama/llama-3.2-3b-instruct,imitation,Switzerland,fr,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Switzerland,it,10,10,0,1.0,0.82
meta-llama/llama-3.2-3b-instruct,imitation,Taiwan,en,10,9,1,0.9,0.78
meta-llama/llama-3.2-3b-instruct,imitation,Taiwan,zh-tw,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.79
meta-llama/llama-3.2-3b-instruct,imitation,Tunisia,ar,10,10,0,1.0,0.84
meta-llama/llama-3.2-3b-instruct,imitation,Tunisia,en,10,9,1,0.9,0.82
meta-llama/llama-3.2-3b-instruct,imitation,United Kingdom,en-native,10,10,0,1.0,0.8
meta-llama/llama-3.2-3b-instruct,imitation,United States,en-native,10,10,0,1.0,0.92
meta-llama/llama-3.2-3b-instruct,imitation,Uruguay,en,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Uruguay,es,10,10,0,1.0,0.96
meta-llama/llama-3.2-3b-instruct,imitation,Venezuela,en,10,9,1,0.9,0.88
meta-llama/llama-3.2-3b-instruct,imitation,Venezuela,es,10,10,0,1.0,0.94
meta-llama/llama-3.2-3b-instruct,imitation,Yemen,ar,10,10,0,1.0,0.78
meta-llama/llama-3.2-3b-instruct,imitation,Yemen,en,10,10,0,1.0,0.86
meta-llama/llama-3.2-3b-instruct,imitation,Zambia,en-native,10,10,0,1.0,0.9
meta-llama/llama-3.2-3b-instruct,imitation,Zimbabwe,en-native,10,9,1,0.9,0.84
meta-llama/llama-3.3-70b-instruct,imitation,Algeria,ar,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Algeria,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Argentina,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Argentina,es,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Australia,en-native,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Austria,de,10,10,0,1.0,0.88
meta-llama/llama-3.3-70b-instruct,imitation,Austria,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Belarus,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Belarus,ru,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Belgium,de,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Belgium,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Belgium,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Bolivia,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Bolivia,es,10,10,0,1.0,0.92
meta-llama/llama-3.3-70b-instruct,imitation,Brazil,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Brazil,pt,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Burkina Faso,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Burkina Faso,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Canada,en-native,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Canada,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Chile,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Chile,es,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,China,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,China,zh-cn,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Colombia,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Colombia,es,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Ecuador,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Ecuador,es,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Egypt,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Egypt,en,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,France,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,France,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Germany,de,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Germany,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Ghana,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Guatemala,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Guatemala,es,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Haiti,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Haiti,fr,10,10,0,1.0,0.92
meta-llama/llama-3.3-70b-instruct,imitation,Hong Kong,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Iraq,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Iraq,en,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Ireland,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Italy,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Italy,it,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Japan,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Japan,ja,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Jordan,ar,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Jordan,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Kazakhstan,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Kazakhstan,ru,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Kenya,en-native,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Korea,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Korea,ko,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Kuwait,ar,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Kuwait,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Kyrgyzstan,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Lebanon,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Lebanon,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Libya,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Libya,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Luxembourg,de,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Luxembourg,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Luxembourg,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Macao,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Macao,pt,10,10,0,1.0,0.88
meta-llama/llama-3.3-70b-instruct,imitation,Macao,zh-cn,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Malaysia,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Mali,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Mali,fr,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Malta,en-native,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Mexico,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Mexico,es,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Morocco,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Morocco,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,New Zealand,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Nicaragua,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Nicaragua,es,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Nigeria,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Pakistan,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Palestine,ar,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Palestine,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Peru,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Peru,es,10,10,0,1.0,0.92
meta-llama/llama-3.3-70b-instruct,imitation,Philippines,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Portugal,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Portugal,pt,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Puerto Rico,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Puerto Rico,es,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,Qatar,ar,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Qatar,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Russia,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Russia,ru,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Rwanda,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Rwanda,fr,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Singapore,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Singapore,zh-cn,10,10,0,1.0,0.94
meta-llama/llama-3.3-70b-instruct,imitation,South Africa,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Spain,en,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Spain,es,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Switzerland,de,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Switzerland,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Switzerland,fr,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Switzerland,it,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Taiwan,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Taiwan,zh-tw,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Tunisia,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Tunisia,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,United Kingdom,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,United States,en-native,10,10,0,1.0,0.98
meta-llama/llama-3.3-70b-instruct,imitation,Uruguay,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Uruguay,es,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Venezuela,en,10,10,0,1.0,0.96
meta-llama/llama-3.3-70b-instruct,imitation,Venezuela,es,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Yemen,ar,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Yemen,en,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Zambia,en-native,10,10,0,1.0,1.0
meta-llama/llama-3.3-70b-instruct,imitation,Zimbabwe,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Algeria,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Algeria,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Argentina,en,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Argentina,es,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Australia,en-native,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Austria,de,10,10,0,1.0,0.88
microsoft/phi-3-mini-128k-instruct,imitation,Austria,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Belarus,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Belarus,ru,10,10,0,1.0,0.84
microsoft/phi-3-mini-128k-instruct,imitation,Belgium,de,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Belgium,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Belgium,fr,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Bolivia,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Bolivia,es,10,10,0,1.0,0.9
microsoft/phi-3-mini-128k-instruct,imitation,Brazil,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Brazil,pt,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Burkina Faso,en,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Burkina Faso,fr,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Canada,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Canada,fr,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Chile,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Chile,es,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,China,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,China,zh-cn,10,10,0,1.0,0.89
microsoft/phi-3-mini-128k-instruct,imitation,Colombia,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Colombia,es,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Ecuador,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Ecuador,es,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Egypt,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Egypt,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,France,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,France,fr,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Germany,de,10,10,0,1.0,0.96
