model,country,language,timestamp,success_rate,A008_valid,A008_numeric,A008_standardized,A008_raw,A165_valid,A165_numeric,A165_standardized,A165_raw,E018_valid,E018_numeric,E018_standardized,E018_raw,E025_valid,E025_numeric,E025_standardized,E025_raw,F063_valid,F063_numeric,F063_standardized,F063_raw,F118_valid,F118_numeric,F118_standardized,F118_raw,F120_valid,F120_numeric,F120_standardized,F120_raw,G006_valid,G006_numeric,G006_standardized,G006_raw,Y002_valid,Y002_numeric,Y002_standardized,Y002_raw,Y003_valid,Y003_numeric,Y003_standardized,Y003_raw
deepseek-chat,Nicaragua,en,2025-12-10T16:56:54.073517,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,4.0,4.0,4,True,2.0,2.0,2,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Yemen,fr,2026-03-02T13:14:10.974187,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Singapore,en-native,2025-12-10T14:41:18.090358,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,5.0,5.0,5,True,5.0,5.0,5,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Taiwan,zh-tw,2025-12-10T16:04:13.987205,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,6.0,6.0,6,True,1.0,1.0,1,True,"[2, 4]",0.3333333333333333,2 4,True,"[1, 2, 3, 4, 8]",1.0,1 2 3 4 8
deepseek-chat,Haiti,en,2025-12-10T16:33:54.404772,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,3.0,3.0,3,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Chile,en,2025-12-10T16:19:33.872989,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,7.0,7.0,7,True,7.0,7.0,7,True,4.0,4.0,4,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Jordan,ar,2025-12-10T15:09:19.912017,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Germany,de,2025-12-10T15:33:02.496549,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 2, 4, 6, 8]",1.0,1 2 4 6 8
deepseek-chat,Tunisia,en,2025-12-10T17:07:35.984177,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Japan,ja,2025-12-10T15:59:09.742244,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,6.0,6.0,6,True,4.0,4.0,4,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
deepseek-chat,Venezuela,en,2025-12-10T17:10:29.964033,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,3.0,3.0,3,True,4.0,4.0,4,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Ecuador,es,2025-12-10T14:55:10.834188,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,5.0,5.0,5,True,4.0,4.0,4,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
deepseek-chat,Chile,es,2025-12-10T14:52:34.952571,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,7.0,7.0,7,True,8.0,8.0,8,True,5.0,5.0,5,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
deepseek-chat,Malta,en-native,2025-12-10T14:33:45.362535,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 10]",1.0,1 4 6 9 10
deepseek-chat,Burkina Faso,fr,2025-12-10T15:21:10.059144,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Hong Kong,zh-hk,2025-12-10T16:01:46.513351,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
deepseek-chat,Libya,fr,2026-03-02T12:59:27.974955,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Switzerland,it,2025-12-10T15:54:44.048837,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
deepseek-chat,France,fr,2025-12-10T15:23:28.592081,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,3.0,3.0,3,True,8.0,8.0,8,True,7.0,7.0,7,True,1.0,1.0,1,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
deepseek-chat,Burkina Faso,en,2025-12-10T16:19:00.361178,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Portugal,en,2025-12-10T17:00:21.083603,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,7.0,7.0,7,True,8.0,8.0,8,True,5.0,5.0,5,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
deepseek-chat,Libya,en,2025-12-10T16:49:17.122851,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Qatar,en,2025-12-10T17:01:25.144545,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Kuwait,ar,2025-12-10T15:10:26.064075,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Malaysia,en-native,2025-12-10T14:32:56.547027,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,3.0,3.0,3,True,3.0,3.0,3,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Zambia,en-native,2025-12-10T14:47:31.745442,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Russia,ru,2025-12-10T15:41:41.907782,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,6.0,6.0,6,True,3.0,3.0,3,True,5.0,5.0,5,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
deepseek-chat,Guatemala,es,2025-12-10T14:56:53.571437,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,5.0,5.0,5,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Austria,de,2025-12-10T15:30:36.070721,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 2, 4, 6, 8]",1.0,1 2 4 6 8
deepseek-chat,Iraq,ar,2025-12-10T15:08:13.030865,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Belgium,de,2025-12-10T15:32:31.854465,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,5.0,5.0,5,True,10.0,10.0,10,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 2, 4, 6, 8]",1.0,1 2 4 6 8
deepseek-chat,Portugal,pt,2025-12-10T15:51:44.717482,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,7.0,7.0,7,True,8.0,8.0,8,True,5.0,5.0,5,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[1, 2, 4, 6, 8]",1.0,1 2 4 6 8
deepseek-chat,Nicaragua,es,2025-12-10T14:59:11.505689,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,3.0,3.0,3,True,3.0,3.0,3,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Hong Kong,en-native,2025-12-10T14:30:14.281733,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,7.0,7.0,7,True,5.0,5.0,5,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Belgium,fr,2025-12-10T15:19:50.430276,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,10.0,10.0,10,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 2, 4, 6, 10]",1.0,1 2 4 6 10
deepseek-chat,Ghana,en-native,2025-12-10T14:26:58.557702,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Japan,en,2025-12-10T16:39:33.496215,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,5.0,5.0,5,True,5.0,5.0,5,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Kazakhstan,en,2025-12-10T16:41:51.592665,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,3.0,3.0,3,True,4.0,4.0,4,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Germany,en,2025-12-10T16:30:45.084985,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,10.0,10.0,10,True,7.0,7.0,7,True,2.0,2.0,2,True,"[4, 2]",1.0,4 2,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
deepseek-chat,Morocco,ar,2025-12-10T15:14:12.166210,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Russia,en,2025-12-10T17:03:28.838067,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,3.0,3.0,3,True,4.0,4.0,4,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
deepseek-chat,Lebanon,ar,2025-12-10T15:11:19.195242,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,3.0,3.0,3,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Algeria,en,2025-12-10T16:05:20.280196,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Kuwait,en,2025-12-10T16:44:59.766228,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Kyrgyzstan,ru,2025-12-10T15:38:49.331034,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,3.0,3.0,3,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
deepseek-chat,Italy,en,2025-12-10T16:37:52.354902,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,7.0,7.0,7,True,5.0,5.0,5,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 8, 9]",1.0,1 4 6 8 9
deepseek-chat,Belarus,en,2025-12-10T16:11:09.575120,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,3.0,3.0,3,True,4.0,4.0,4,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
deepseek-chat,Macao,zh-cn,2025-12-10T15:46:02.237259,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,6.0,6.0,6,True,7.0,7.0,7,True,5.0,5.0,5,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
deepseek-chat,Egypt,en,2025-12-10T16:27:25.658496,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Trinidad and Tobago,en-native,2025-12-10T14:43:31.169160,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,5.0,5.0,5,True,4.0,4.0,4,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Jordan,en,2025-12-10T16:40:41.609840,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Uruguay,es,2025-12-10T15:04:08.862451,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,5.0,5.0,5,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 2, 4, 6, 10]",1.0,1 2 4 6 10
deepseek-chat,Iraq,en,2025-12-10T16:35:56.635502,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Philippines,en-native,2025-12-10T14:38:45.626990,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,5.0,5.0,5,True,2.0,2.0,2,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Qatar,ar,2025-12-10T15:17:18.384027,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,Nigeria,en-native,2025-12-10T14:36:28.610858,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
deepseek-chat,Puerto Rico,en-native,2025-12-10T14:39:04.297842,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,9.0,9.0,9,True,8.0,8.0,8,True,5.0,5.0,5,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
deepseek-chat,New Zealand,en-native,2025-12-10T14:35:25.688874,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,7.0,7.0,7,True,1.0,1.0,1,True,"[4, 2]",1.0,4 2,True,"[1, 2, 4, 6, 10]",1.0,1 2 4 6 10
deepseek-chat,Belarus,ru,2025-12-10T15:36:46.716044,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,3.0,3.0,3,True,3.0,3.0,3,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 11]",1.0,1 3 4 6 11
deepseek-chat,France,en,2025-12-10T16:28:49.816331,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,4.0,4.0,4,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[3, 4]",0.6666666666666666,3 4,True,"[1, 2, 4, 6, 8]",1.0,1 2 4 6 8
deepseek-chat,Argentina,es,2025-12-10T14:50:12.444698,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,7.0,7.0,7,True,10.0,10.0,10,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
deepseek-chat,Korea,ko,2025-12-10T15:59:40.605474,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,6.0,6.0,6,True,4.0,4.0,4,True,3.0,3.0,3,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
deepseek-chat,Palestine,ar,2025-12-10T15:15:46.529727,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
claude-sonnet-4.5,Macao,zh-cn,2025-12-12T19:48:14.438403,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,5.0,5.0,5,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
claude-sonnet-4.5,Switzerland,fr,2025-12-12T19:26:00.551159,80.0,False,,,,True,1.0,1.0,1,True,2.0,2.0,2,False,,,,True,5.0,5.0,5,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
claude-sonnet-4.5,Zimbabwe,en-native,2025-12-12T18:24:30.267979,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
claude-sonnet-4.5,Ghana,en-native,2025-12-12T17:52:08.836260,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
claude-sonnet-4.5,Italy,en,2025-12-12T20:44:33.525261,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,6.0,6.0,6,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
claude-sonnet-4.5,Algeria,en,2025-12-12T20:08:46.654204,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,10.0,10.0,10,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
claude-sonnet-4.5,Libya,fr,2026-03-02T13:51:32.574768,90.0,False,,,,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 4, 6, 9, 11]",1.0,1 4 6 9 11
claude-sonnet-4.5,Hong Kong,zh-hk,2025-12-12T20:04:55.693015,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
claude-sonnet-4.5,Switzerland,it,2025-12-12T19:59:16.720227,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,4.0,4.0,4,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
claude-sonnet-4.5,Tunisia,fr,2026-02-15T11:41:51.491977,90.0,False,,,,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,9.0,9.0,9,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[3, 1]",0.6666666666666666,3 1,True,"[1, 4, 6, 9, 10]",1.0,1 4 6 9 10
